Scheme_Code,Scheme_Name
118405,IDFC   Super Saver Income Fund - Short Term-Direct Plan-Fortnightly Dividend
118407,IDFC   Super Saver Income Fund - Short Term-Direct Plan-Growth
118406,IDFC   Super Saver Income Fund - Short Term-Direct Plan-Monthly Dividend
108716,IDFC - SSIF - Short Term - Plan B - Fortnightly Dividend
108714,IDFC - SSIF - ST - Plan C  - Fortnightly Dividend
108717,IDFC - SSIF - ST - Plan C  - Growth
108718,IDFC - SSIF - ST - Plan C  - Monthly Dividend
108719,IDFC - SSIF - ST -Plan D - Growth
108720,IDFC - SSIF - ST -Plan D - Monthly Dividend
108715,IDFC - SSIF-ST-Plan D- Fortnightly Dividend
131382,IDFC SSIF -ST -Direct Plan_Periodic Dividend
131383,IDFC SSIF -ST -Regular Plan_Periodic Dividend
127471,IDFC Banking Debt Fund-Direct Plan- Daily Dividend
121281,IDFC Banking Debt Fund-Direct Plan- Dividend Option
121934,IDFC Banking Debt Fund-Direct Plan- Fortnightly Dividend
121279,IDFC Banking Debt Fund-Direct Plan- Growth Option
121935,IDFC Banking Debt Fund-Direct Plan- Monthly Dividend
121938,IDFC Banking Debt Fund-Direct Plan- Quarterly Dividend
121933,IDFC Banking Debt Fund-Regular Plan- Annual Dividend
127470,IDFC Banking Debt Fund-Regular Plan- Daily Dividend
121282,IDFC Banking Debt Fund-Regular Plan- Dividend Option
121931,IDFC Banking Debt Fund-Regular Plan- Fortnightly Dividend
121280,IDFC Banking Debt Fund-Regular Plan- Growth Option
121932,IDFC Banking Debt Fund-Regular Plan- Monthly Dividend
121937,IDFC Banking Debt Fund-Regular Plan- Quarterly Dividend
108786,IDFC Dynamic Bond Fund - Growth
139202,IDFC CBF-Regular Plan_Monthly Dividend
139201,IDFC CBF_Direct Plan_Annual Dividend
135916,IDFC CBF_Direct Plan_Growth
139198,IDFC CBF_Direct Plan_Monthly Dividend
135917,IDFC CBF_Direct Plan_Peiodic Dividend
139199,IDFC CBF_Direct Plan_Quarterly Dividend
135914,IDFC CBF_Regular Plan_Growth
139203,IDFC CBF_Regular Plan_Half Yearly Dividend
135915,IDFC CBF_Regular Plan_Peiodic Dividend
139205,IDFC CBF_Regular Plan_Quarterly Dividend
140610,IDFC Credit Opportunities Fund-Direct Plan-Annual Dividend
140603,IDFC Credit Opportunities Fund-Direct Plan-Growth
140605,IDFC Credit Opportunities Fund-Direct Plan-Half Yearly Dividend
140606,IDFC Credit Opportunities Fund-Direct Plan-Periodic Dividend
140604,IDFC Credit Opportunities Fund-Direct Plan-Quarterly Dividend
140608,IDFC Credit Opportunities Fund-Regular Plan-Annual Dividend
140609,IDFC Credit Opportunities Fund-Regular Plan-Growth
140611,IDFC Credit Opportunities Fund-Regular Plan-Half Yearly Dividend
140612,IDFC Credit Opportunities Fund-Regular Plan-Periodic Dividend
140607,IDFC Credit Opportunities Fund-Regular Plan-Quaterly Dividend
118415,IDFC  Dynamic Bond Fund-Direct Plan-Annual Dividend
118417,IDFC  Dynamic Bond Fund-Direct Plan-Dividend
118416,IDFC  Dynamic Bond Fund-Direct Plan-Growth
122618,IDFC  Dynamic Bond Fund-Direct Plan-Half Yearly Dividend
118418,IDFC  Dynamic Bond Fund-Direct Plan-Quarterly Dividend
122868,IDFC  Dynamic Bond Fund-Regular Plan-Half Yearly Dividend
131396,IDFC DBF -Direct Plan_Periodic Dividend
131397,IDFC DBF -Regular Plan_Periodic Dividend
111523,IDFC Dynamic Bond Fund -Regular Plan- DIVIDEND
111524,IDFC Dynamic Bond Fund -Regular Plan-GROWTH
108784,IDFC Dynamic Bond Fund - Annual Dividend
108554,IDFC Dynamic Bond Fund - Quarterly Dividend
108675,IDFC Dynamic Bond Fund - Regular Plan - Annual Dividend
108561,IDFC Dynamic Bond Fund - Regular Plan - Quarterly Dividend
118381,IDFC  Money Manager Fund - Investment Plan -Direct Plan-Daily Dividend
118377,IDFC  Money Manager Fund - Investment Plan -Direct Plan-Monthly Dividend
118380,IDFC  Money Manager Fund - Investment Plan -Direct Plan-Periodic Dividend
118382,IDFC  Money Manager Fund - Investment Plan -Direct Plan-Quarterly Dividend
118378,IDFC  Money Manager Fund - Investment Plan -Direct Plan-Weekly Dividend
118379,IDFC  Money Manager Fund - Investment Plan-Direct Plan-Growth
116669,IDFC-Money Manager Fund-Investment -Regular Plan-Periodic Div.
109247,IDFC-Money Manager Fund-Investment Plan A-Weekly Div.
108734,IDFC-Money Manager Fund-Investment Plan-Annual Div.
108732,IDFC-Money Manager Fund-Investment Plan-Growth
108741,IDFC-Money Manager Fund-Investment Plan-Plan A-Daily Div.
108735,IDFC-Money Manager Fund-Investment Plan-Plan A-Monthly Div.
108733,IDFC-Money Manager Fund-Investment Plan-Qtrly Div.
108738,IDFC-Money Manager Fund-Investment Plan-Regular Plan-Annual Div.
108742,IDFC-Money Manager Fund-Investment Plan-Regular Plan-Daily Div.
108736,IDFC-Money Manager Fund-Investment Plan-Regular Plan-Growth
108739,IDFC-Money Manager Fund-Investment Plan-Regular Plan-Monthly Div.
108737,IDFC-Money Manager Fund-Investment Plan-Regular Plan-Qtrly Div.
108740,IDFC-Money Manager Fund-Investment Plan-Regular Plan-Weekly Div.
112363,IDFC Money Manager Fund - Investment Plan- Plan F Dividend
112362,IDFC Money Manager Fund - Investment Plan- Plan F Growth
112313,IDFC-Money Manager Fund-Treasury Plan C- Regular Dividend
111922,IDFC-Money Manager Fund-Treasury  Plan D-Growth
111923,IDFC-Money Manager Fund-Treasury Plan  D-Daily Dividend
118383,IDFC  Money Manager Fund - Treasury Plan -Direct Plan-Daily Dividend
118384,IDFC  Money Manager Fund - Treasury Plan -Direct Plan-Growth
118385,IDFC  Money Manager Fund - Treasury Plan -Direct Plan-Monthly Dividend
118386,IDFC  Money Manager Fund - Treasury Plan -Direct Plan-Weekly Dividend
131388,IDFC MMF -TP -Direct Plan_Periodic Dividend
131389,IDFC MMF -TP -Regular Plan_Periodic Dividend
108701,IDFC-Money Manager Fund-Treasury Plan-Regular Plan-Weekly Dividend
108698,IDFC-Money Manager Fund-Treasury PlanPlan C-Daily Dividend
108697,IDFC-Money Manager Fund-Treasury PlanPlan C-Growth
108700,IDFC-Money Manager Fund-Treasury PlanPlan C-Monthly Dividend
108699,IDFC-Money Manager Fund-Treasury PlanPlan C-Weekly Dividend
108756,IDFC-Money Manager Fund-Treasury Plan -Regular Plan- Growth
108757,IDFC-Money Manager Fund-Treasury Plan- Regular Plan-Monthly Dividend
108650,IDFC-Money Manager Fund-Treasury Plan-Regular Plan- Daily Dividend
108676,IDFC-Money Manager Fund-Treasury Plan-Plan B - Growth
108677,IDFC-Money Manager Fund-Treasury Plan-Plan B-Daily Div
108679,IDFC-Money Manager Fund-Treasury Plan-Plan B-Mon Div
108678,IDFC-Money Manager Fund-Treasury Plan-Plan B-Weekly Div
112365,IDFC-Money Manager Fund-Treasury Plan-Plan F  Dividend
112364,IDFC-Money Manager Fund-Treasury Plan-Plan F  Growth
118490,IDFC  Monthly Income Plan-Direct Plan-Dividend
118491,IDFC  Monthly Income Plan-Direct Plan-Growth
118492,IDFC  Monthly Income Plan-Direct Plan-Quarterly Dividend
112352,IDFC  Monthly Income Plan-Regular Plan-Dividend
112353,IDFC  Monthly Income Plan-Regular Plan-Growth
113361,IDFC  Monthly Income Plan-Regular Plan-Quarterly Dividend
111681,IDFC SSIF - MT (Plan B)Inst- Growth Plan
111680,IDFC SSIF - MT (Plan B) Inst - Dividend
113165,IDFC SSIF - MT (Plan B) Inst - Monthly Dividend
113166,IDFC SSIF - MT (Plan B) Inst - Quarterly Dividend
118393,IDFC   Super Saver Income Fund - Investment Plan-Direct Plan-Annual Dividend
118394,IDFC   Super Saver Income Fund - Investment Plan-Direct Plan-Growth
118395,IDFC   Super Saver Income Fund - Investment Plan-Direct Plan-Half Yearly Dividend
118396,IDFC   Super Saver Income Fund - Investment Plan-Direct Plan-Quarterly Dividend
108768,IDFC   Super Saver Income Fund - Short Term -Regular Plan-Growth
108767,IDFC   Super Saver Income Fund - Short Term -Regular Plan-Monthly Dividend
108764,IDFC - SSIF - Investment Plan - Regular Plan-Quarterly Dividend
108766,IDFC - SSIF - Investment Plan -Regular Plan- Annual Dividend
108765,IDFC - SSIF - Investment Plan -Regular Plan- Growth Option
108763,IDFC - SSIF - Investment Plan -Regular Plan- Half Yearly Dividend
131386,IDFC SSIF -IP -Direct Plan_Periodic Dividend
131387,IDFC SSIF -IP -Regular Plan_Periodic Dividend
112398,IDFC Super Saver Income Fund- IP-Plan F Growth
112396,IDFC Super Saver Income Fund- MT-Plan F Dividend
112397,IDFC Super Saver Income Fund- MT-Plan F Growth
111532,IDFC-SSIF-Investment Plan B DIVIDEND
111529,IDFC-SSIF-Investment Plan B- GROWTH
111761,IDFC-SSIF-Investment Plan C- DIVIDEND
111762,IDFC-SSIF-Investment Plan C- GROWTH
118370,IDFC   Ultra Short Term Fund-Direct Plan-Periodic Dividend
118368,IDFC  Ultra Short Term Fund-Direct Plan-Daily Dividend
118371,IDFC  Ultra Short Term Fund-Direct Plan-Growth
118372,IDFC  Ultra Short Term Fund-Direct Plan-Monthly Dividend
118369,IDFC  Ultra Short Term Fund-Direct Plan-Quarterly Dividend
118373,IDFC  Ultra Short Term Fund-Direct Plan-Weekly Dividend
108633,IDFC Ultra Short Term Fund -Regular Plan- Daily Dividend
108632,IDFC Ultra Short Term Fund -Regular Plan- Growth
108635,IDFC Ultra Short Term Fund -Regular Plan- Monthly Dividend
116020,IDFC Ultra Short Term Fund -Regular Plan- Periodic Dividend
116413,IDFC Ultra Short Term Fund -Regular Plan- Quarterly Dividend
108634,IDFC Ultra Short Term Fund -Regular Plan- Weekly Dividend
118364,IDFC  Cash Fund -Direct Plan -Growth
108692,IDFC  Cash Fund -Regular Plan-Daily Dividend
108690,IDFC  Cash Fund -Regular Plan-Growth
108693,IDFC  Cash Fund -Regular Plan-Monthly Dividend
115489,IDFC  Cash Fund -Regular Plan-Periodic Dividend
108691,IDFC  Cash Fund -Regular Plan-Weekly Dividend
108694,IDFC Cash Fund - Inst Plan B - Periodic Div
118366,IDFC Cash Fund -Direct Plan -Daily Dividend
118365,IDFC Cash Fund -Direct Plan -Monthly Dividend
118363,IDFC Cash Fund -Direct Plan -Periodic Dividend
118367,IDFC Cash Fund -Direct Plan -Weekly Dividend
139582,IDFC Cash Fund -Unclaimed Dividend Less than Three Years
139583,IDFC Cash Fund -Unclaimed Dividend More than Three Years
139584,IDFC Cash Fund -Unclaimed Redemption Less than Three Years
139585,IDFC Cash Fund -Unclaimed Redemption More than Three Years
108778,IDFC Cash Fund-Paln A-Growth
115486,IDFC Cash Fund-Paln A-Monthly
115487,IDFC Cash Fund-Paln A-Periodic Dividend
108779,IDFC Cash Fund-Plan A-Dividend (Daily)
108607,IDFC Cash Fund - Plan A-Dividend (Weekly)
108781,IDFC Cash Fund - Plan B (G) (Institutional Plan)
108629,IDFC CF - Plan B - Dividend-Weekly
108681,IDFC CF - Plan B-Daily-Dividend(Institutional Plan)
139839,IDFC Nifty ETF
139840,IDFC Sensex ETF
108864,IDFC Tax Saver (ELSS) Fund A DIVIDEND
108865,IDFC Tax Saver (ELSS) Fund A GROWTH
126472,IDFC EOS 2 ( 3 years) - Direct Plan_Dividend
126471,IDFC EOS 2 ( 3 years) - Regular Plan_Dividend
123513,IDFC FTP - S 27 (366 days)_Direct Plan Growth
123509,IDFC FTP - S 27 (366 days)_Regular Plan Growth
123514,IDFC FTP - S 27 (366 days)_Regular Plan Periodic Dividend
123510,IDFC FTP - S 27 (728 days)_Direct Plan Quarterly Dividend
123508,IDFC FTP - S 27 (728 days)_Regular Plan Half yearly Dividend
123507,IDFC FTP - S 27 (728 days)Regular Plan Quarterly Dividend
124605,IDFC FTP - S 40  (729 days)-Direct Plan-Quarterly Dividend
124604,IDFC FTP - S 40 (729 days) -Direct Plan-Growth
124610,IDFC FTP - S 40 (729 days)-Direct Plan-Periodic Dividend
124608,IDFC FTP - S 40 (729 days)-Regular Plan-Growth
124602,IDFC FTP - S 40 (729 days)-Regular Plan-Half Yearly Dividend
124601,IDFC FTP - S 40 (729 days)-Regular Plan-Quarterly Dividend
124689,IDFC FTP -S 41 (566 days)- Direct Plan_Growth
124686,IDFC FTP -S 41 (566 days)- Regular Plan_Growth
124687,IDFC FTP -S 41 (566 days)- Regular Plan_Quarterly Dividend
124735,IDFC FTP -S 42  (731 days)-Direct Plan_Growth
124738,IDFC FTP -S 42 (731 days)-Regular Plan_Half Yearly Dividend
124737,IDFC FTP -S 42 (731 days)-Regular Plan_Quarterly Dividend
124743,IDFC FTP -S 42(731 days) -Regular Plan_Growth
124788,IDFC FTP -S 44 (730 days)_Direct Plan_Growth
124791,IDFC FTP -S 44 (730 days)_Direct Plan_Half Yearly Dividend
124784,IDFC FTP -S 44 (730 days)_Regular Plan_Growth
124787,IDFC FTP -S 44 (730 days)_Regular Plan_Half Yearly Dividend
124786,IDFC FTP -S 44 (730 days)_Regular Plan_Quarterly Dividend
125281,IDFC FTP - Series 48 (601 days)_Direct Plan_Growth
125283,IDFC FTP - Series 48 (601 days)_Direct Plan_Half Yearly Dividend
125284,IDFC FTP - Series 48 (601 days)_Regular Plan_Growth
125289,IDFC FTP - Series 48 (601 days)_Regular Plan_HAlf Yearly Dividend
125286,IDFC FTP - Series 48 (601 days)_Regular Plan_Quarterly Dividend
125472,IDFC FTP S 49 (729 Days)_Direct Plan_Growth
125475,IDFC FTP S 49 (729 Days)_Direct Plan_Quarterly Dividend
125468,IDFC FTP S 49 (729 Days)_Regular Plan_Growth
125471,IDFC FTP S 49 (729 Days)_Regular Plan_Half Yearly Dividend
125470,IDFC FTP S 49 (729 Days)_Regular Plan_Quaterly Dividend
125602,IDFC FTP S-50 (729 Days)_Direct Plan_Growth
125608,IDFC FTP S-50 (729 Days)_Direct Plan_Periodic Dividend
125607,IDFC FTP S-50 (729 Days)_Direct Plan_Quaterly Dividend
125604,IDFC FTP S-50 (729 Days)_Regular Plan_Growth
125605,IDFC FTP S-50 (729 Days)_Regular Plan_Quaterly Dividend
125600,IDFC FTP S-50(729 Days)_Regular Plan_Half Yearly Dividend
125609,IDFC FTP S -51(597 Days)_Direct Plan_Growth
125612,IDFC FTP S -51(597 Days)_Direct Plan_Half Yearly Dividend
125613,IDFC FTP S -51(597 Days)_Direct Plan_Periodic Dividend
125616,IDFC FTP S -51(597 Days)_Regular Plan_Growth
125617,IDFC FTP S -51(597 Days)_Regular Plan_Half Yearly Dividend
125615,IDFC FTP S -51(597 Days)_Regular Plan_Quarterly Dividend
125727,IDFC FTP S52(728 Days)_Direct Plan_Growth
125723,IDFC FTP S52(728 Days)_Regular Plan_Growth
125726,IDFC FTP S52(728 Days)_Regular Plan_Half Yearly Dividend
125732,IDFC FTP S52(728 Days)_Regular Plan_Periodic Dividend
125910,IDFC FTP S-54(732 Days)_Direct Plan_Growth
125901,IDFC FTP S-54(732 Days)_Regular Plan_Growth
126050,IDFC FTP S 57(594 Days)_Direct Plan_Growth
126049,IDFC FTP S 57(594 Days)_Direct Plan_Half Yearly Dividend
126042,IDFC FTP S 57(594 Days)_Regular Plan_Growth
126045,IDFC FTP S 57(594 Days)_Regular Plan_Half Yearly Dividend
126044,IDFC FTP S 57(594 Days)_Regular Plan_Quaterly Dividend
126175,IDFC FTP S-59(728 Days)_Direct Plan_Growth
126173,IDFC FTP S-59(728 Days)_Direct Plan_Half Yearly Dividend
126180,IDFC FTP S-59(728 Days)_Direct Plan_Periodic Dividend
126171,IDFC FTP S-59(728 Days)_Regular Plan_Growth
126188,IDFC FTP S-60(643 Days)_Direct Plan_Growth
126181,IDFC FTP S-60(643 Days)_Regular Plan_Growth
126182,IDFC FTP S-60(643 Days)_Regular Plan_Half Yearly Dividend
126187,IDFC FTP S-60(643 Days)_Regular Plan_Periodic Dividend
126183,IDFC FTP S-60(643 Days)_Regular Plan_Quarterly Dividend
126299,IDFC FTP S-62(636 Days)_Direct Plan_Growth
126294,IDFC FTP S-62(636 Days)_Regular Plan_Growth
126296,IDFC FTP S-62(636 Days)_Regular Plan_Half Yearly Dividend
126297,IDFC FTP S-62(636 Days)_Regular Plan_Quarterly Dividend
126536,IDFC FTP-65(728 Days)_Direct Plan_Growth
126542,IDFC FTP-65(728 Days)_Direct Plan_Periodic Dividend
126533,IDFC FTP-65(728 Days)_Regular Plan_Growth
126538,IDFC FTP-65(728 Days)_Regular Plan_Half Yearly Dividend
126535,IDFC FTP-65(728 Days)_Regular Plan_Quaterly Dividend
126546,IDFC FTP - S 66(1170 Days)_Direct Plan_Growth
126552,IDFC FTP - S 66(1170 Days)_Regular Plan_Growth
126722,IDFC FTP-S67 (729 Days)_Regular Plan_Growth
126713,IDFC FTP-S67(729 Days)_Direct Plan_Growth
126720,IDFC FTP-S67(729 Days)_Regular Plan_Periodic Dividend
126719,IDFC FTP-S67(729 Days)_Regular Plan_Quaterly Dividend
126799,IDFC FTP S-69(728 Days)_Direct Plan_Growth
126796,IDFC FTP S-69(728 Days)_Direct Plan_Periodic Dividend
126791,IDFC FTP S-69(728 Days)_Regular Plan_Growth
126798,IDFC FTP S-69(728 Days)_Regular Plan_Quaterly Dividend
126808,IDFC FTP S-70(1169 Days)_Direct Plan_Growth
126807,IDFC FTP S-70(1169 Days)_Direct Plan_Periodic Dividend
126805,IDFC FTP S-70(1169 Days)_Regular Plan_Growth
126810,IDFC FTP S-70(1169 Days)_Regular Plan_Quaterly Dividend
126820,IDFC FTP S-71 (795 Days)_Direct Plan_Growth
126819,IDFC FTP S-71 (795 Days)_Regular Plan_Growth
126823,IDFC FTP S-71 (795 Days)_Regular Plan_Quaterly Dividend
127170,IDFC FTP -S74 (1169 Days)-Direct Plan_Half Yearly Dividend
127167,IDFC FTP -S74 (1169 Days)-Regular Plan_Half Yearly Dividend
127172,IDFC FTP -S74(1169 Days) -Direct Plan_Growth
127165,IDFC FTP -S74(1169 Days) -Regular Plan_Growth
127168,IDFC FTP -S74(1169 Days) -Regular Plan_Periodic Dividend
127166,IDFC FTP -S74(1169 Days) -Regular Plan_Quarterly Dividend
127494,IDFC FTP S-75(1170 Days)_Direct Plan_Growth
127490,IDFC FTP S-75(1170 Days)_Regular Plan_Growth
127687,IDFC FTP S-77(1170 Days)_Direct Plan_Growth
127684,IDFC FTP S-77(1170 Days)_Regular Plan_Growth
127863,IDFC FTP S-78(1096 Days)_Direct Plan_Growth
127864,IDFC FTP S-78(1096 Days)_Regular Plan_Growth
127944,IDFC FTP S-79(1170 Days)_Direct Plan_Growth
127938,IDFC FTP S-79(1170 Days)_Regular Plan_Growth
127945,IDFC FTP S-79(1170 Days)_Regular Plan_Half Yearly Dividend
127940,IDFC FTP S-79(1170 Days)_Regular Plan_Periodic Dividend
127939,IDFC FTP S-79(1170 Days)_Regular Plan_Quaterly Dividend
127947,IDFC FTP S-83(729 Days)_Direct Plan_Growth
127950,IDFC FTP S-83(729 Days)_Regular Plan_Growth
128010,IDFC FTP S-84(1175 Days)_Direct Plan_Growth
128016,IDFC FTP S-84(1175 Days)_Direct Plan_Quaterly Dividend
128014,IDFC FTP S-84(1175 Days)_Regular Plan_Growth
128214,IDFC FTP S-85(728 Days)_Direct Plan_Growth
128213,IDFC FTP S-85(728 Days)_Regular Plan_Growth
128226,IDFC FTP S-86(1175 Days)_Direct Plan_Growth
128223,IDFC FTP S-86(1175 Days)_Direct Plan_Half Yearly Dividend
128225,IDFC FTP S-86(1175 Days)_Direct Plan_Periodic Dividend
128221,IDFC FTP S-86(1175 Days)_Regular Plan_Growth
128227,IDFC FTP S-86(1175 Days)_Regular Plan_Half Yearly Dividend
128228,IDFC FTP S-86(1175 Days)_Regular Plan_Periodic Dividend
128474,IDFC FTP S-88(1175 Days)_Direct Plan_Growth
128475,IDFC FTP S-88(1175 Days)_Regular Plan_Growth
128479,IDFC FTP S-88(1175 Days)_Regular Plan_Periodic Dividend
128478,IDFC FTP S-88(1175 Days)_Regular Plan_Quaterly Dividend
128549,IDFC FTP-S 89(742 Days)_Direct Plan_Growth
128553,IDFC FTP-S 89(742 Days)_Direct Plan_Periodic Dividend
128546,IDFC FTP-S 89(742 Days)_Regular Plan_Growth
128551,IDFC FTP-S 89(742 Days)_Regular Plan_Half Yearly Dividend
128550,IDFC FTP-S 89(742 Days)_Regular Plan_Quarterly Dividend
128934,IDFC FTP S -90(728 Days)_Direct Plan_Growth
128938,IDFC FTP S -90(728 Days)_Direct Plan_Half Yearly Dividend
128936,IDFC FTP S -90(728 Days)_Regular Plan_Growth
128940,IDFC FTP S -90(728 Days)_Regular Plan_Half Yearly Dividend
128941,IDFC FTP S -90(728 Days)_Regular Plan_Periodic Dividend
128937,IDFC FTP S -90(728 Days)_Regular Plan_Quaterly Dividend
